probe_id,off_target_genes
ENSG00000171530|TBCA|9dea183,ENSG00000226781|TBCAP1
ENSG00000171847|FAM90A1|b6dee66,ENSG00000251402|FAM90A25P;ENSG00000205879|FAM90A2P;ENSG00000254229|FAM90A12P;ENSG00000215354|FAM90A24P;ENSG00000285607|AC084121.5;ENSG00000285720|AC084121.8;ENSG00000285620|AC084121.6;ENSG00000285814|AC084121.9;ENSG00000285765|AC134684.9;ENSG00000234749|FAM90A21P;ENSG00000285975|AC134684.11;ENSG00000248944|FAM90A6P;ENSG00000215373|FAM90A5P;ENSG00000223885|FAM90A13P;ENSG00000230045|FAM90A15P;ENSG00000229924|FAM90A26;ENSG00000285950|AC084121.13;ENSG00000285657|AC084121.7;ENSG00000285937|AC084121.12;ENSG00000285913|AC084121.11;ENSG00000285687|AC134684.8;ENSG00000249005|FAM90A4P;ENSG00000233132|FAM90A3P;ENSG00000233295|FAM90A20P
ENSG00000171943|SRGAP2C|89cf252,ENSG00000266028|SRGAP2;ENSG00000196369|SRGAP2B;ENSG00000270872|SRGAP2D
ENSG00000171989|LDHAL6B|c62964a,ENSG00000217783|LDHAL6FP;ENSG00000250517|LDHAL6CP
ENSG00000172014|ANKRD20A4|0085741,ENSG00000260691|ANKRD20A1;ENSG00000276203|ANKRD20A3;ENSG00000240240|BX664727.3;ENSG00000183148|ANKRD20A2
ENSG00000172016|REG3A|073c01f,ENSG00000143954|REG3G
ENSG00000172058|SERF1A|29d209a,ENSG00000105323|HNRNPUL1;ENSG00000279378|AC009159.4;ENSG00000130921|C12orf65;ENSG00000132840|BHMT2;ENSG00000012174|MBTPS2;ENSG00000183309|ZNF623;ENSG00000286837|AC087533.1;ENSG00000165046|LETM2;ENSG00000266896|AL354892.3;ENSG00000237611|Metazoa_SRP;ENSG00000251230|MIR3945HG;ENSG00000163655|GMPS;ENSG00000248932|AC046134.2;ENSG00000163527|STT3B;ENSG00000279345|Z98885.3;ENSG00000177993|ZNRF3-AS1;ENSG00000144028|SNRNP200;ENSG00000279485|AC016734.2;ENSG00000138095|LRPPRC;ENSG00000104946|TBC1D17;ENSG00000090554|FLT3LG;ENSG00000183207|RUVBL2;ENSG00000272333|KMT2B;ENSG00000197256|KANK2;ENSG00000105255|FSD1;ENSG00000141698|NT5C3B;ENSG00000261879|AC087500.1;ENSG00000103494|RPGRIP1L;ENSG00000102893|PHKB;ENSG00000149927|DOC2A;ENSG00000262152|LINC00514;ENSG00000008710|PKD1;ENSG00000095906|NUBP2;ENSG00000139631|CSAD;ENSG00000254790|AP000842.1;ENSG00000226627|SHANK2-AS1;ENSG00000119979|DENND10;ENSG00000272892|AL133551.1;ENSG00000213062|Z99572.1;ENSG00000286899|AL139286.3;ENSG00000184271|POU6F1;ENSG00000158427|TMSB15B;ENSG00000232756|AC004990.1;ENSG00000228429|AC004910.1;ENSG00000114796|KLHL24;ENSG00000205929|C21orf62;ENSG00000124212|PTGIS;ENSG00000274216|Metazoa_SRP;ENSG00000100714|MTHFD1;ENSG00000110888|CAPRIN2;ENSG00000279491|AP003733.3;ENSG00000179119|SPTY2D1;ENSG00000233321|LINC02669;ENSG00000196369|SRGAP2B;ENSG00000121957|GPSM2;ENSG00000099715|PCDH11Y;ENSG00000270641|TSIX;ENSG00000130119|GNL3L;ENSG00000068400|GRIPAP1;ENSG00000233785|AC131011.1;ENSG00000173681|BCLAF3;ENSG00000198870|STKLD1;ENSG00000230537|AL158071.3;ENSG00000287769|AL353748.3;ENSG00000281649|EBLN3P;ENSG00000107262|BAG1;ENSG00000245330|AP005717.1;ENSG00000253394|LINC00534;ENSG00000083168|KAT6A;ENSG00000104689|TNFRSF10A;ENSG00000182372|CLN8;ENSG00000117868|ESYT2;ENSG00000214106|PAXIP1-AS2;ENSG00000165055|METTL2B;ENSG00000160991|ORAI2;ENSG00000221838|AP4M1;ENSG00000106261|ZKSCAN1;ENSG00000106246|PTCD1;ENSG00000214293|APTR;ENSG00000196275|GTF2IRD2;ENSG00000049540|ELN;ENSG00000226829|AC093655.1;ENSG00000154997|SEPTIN14;ENSG00000065883|CDK13;ENSG00000105778|AVL9;ENSG00000004846|ABCB5;ENSG00000286764|AC188617.2;ENSG00000261420|AL022069.1;ENSG00000026652|AGPAT4;ENSG00000285427|SOD2-OT1;ENSG00000205625|AL591499.1;ENSG00000137171|KLC4;ENSG00000188112|C6orf132;ENSG00000112033|PPARD;ENSG00000164304|CAGE1;ENSG00000204677|FAM153CP;ENSG00000170074|FAM153A;ENSG00000182230|FAM153B;ENSG00000164466|SFXN1;ENSG00000249306|LINC01411;ENSG00000164463|CREBRF;ENSG00000157510|AFAP1L1;ENSG00000133706|LARS;ENSG00000181904|C5orf24;ENSG00000224032|EPB41L4A-AS1;ENSG00000178175|ZNF366;ENSG00000153006|SREK1IP1;ENSG00000164294|GPX8;ENSG00000164237|CMBL;ENSG00000249679|AC106897.1;ENSG00000250430|AC106872.7;ENSG00000163319|MRPS18C;ENSG00000138757|G3BP2;ENSG00000171476|HOPX;ENSG00000109684|CLNK;ENSG00000249896|LINC02495;ENSG00000249592|AC139887.2;ENSG00000244040|IL12A-AS1;ENSG00000287045|AC072028.1;ENSG00000114126|TFDP2;ENSG00000172113|NME6;ENSG00000280384|FP325332.1;ENSG00000279933|AL031595.1;ENSG00000100418|DESI1;ENSG00000224794|AL022326.1;ENSG00000100206|DMC1;ENSG00000268818|AL049747.1;ENSG00000100296|THOC5;ENSG00000272578|AP000347.1;ENSG00000285091|AL109840.2;ENSG00000101417|PXMP4;ENSG00000152056|AP1S3;ENSG00000023228|NDUFS1;ENSG00000277628|Metazoa_SRP;ENSG00000236209|AC104135.1;ENSG00000272702|AC010913.1;ENSG00000162929|KIAA1841;ENSG00000170634|ACYP2;ENSG00000279544|AL133243.4;ENSG00000134324|LPIN1;ENSG00000143797|MBOAT2;ENSG00000237017|AC245052.4;ENSG00000142408|CACNG8;ENSG00000197937|ZNF347;ENSG00000213801|ZNF321P;ENSG00000197608|ZNF841;ENSG00000105392|CRX;ENSG00000286669|AC008532.1;ENSG00000160013|PTGIR;ENSG00000125741|OPA3;ENSG00000125744|RTN2;ENSG00000104881|PPP1R13L;ENSG00000007047|MARK4;ENSG00000268696|ZNF723;ENSG00000181035|SLC25A42;ENSG00000214046|SMIM7;ENSG00000127527|EPS15L1;ENSG00000186723|OR10H1;ENSG00000287254|AC011509.3;ENSG00000196110|ZNF699;ENSG00000125731|SH2D3A;ENSG00000267231|AC005786.2;ENSG00000064932|SBNO2;ENSG00000286186|AC018445.5;ENSG00000154889|MPPE1;ENSG00000141562|NARF;ENSG00000182676|PPP1R27;ENSG00000161542|PRPSAP1;ENSG00000182173|TSEN54;ENSG00000108854|SMURF2;ENSG00000087995|METTL2A;ENSG00000168610|STAT3;ENSG00000267321|SNHG30;ENSG00000263531|AC130324.1;ENSG00000160602|NEK8;ENSG00000198242|RPL23A;ENSG00000091536|MYO15A;ENSG00000129245|FXR2;ENSG00000274860|Metazoa_SRP;ENSG00000129221|AIPL1;ENSG00000074356|NCBP3;ENSG00000167723|TRPV3;ENSG00000277200|AC005696.4;ENSG00000185561|TLCD2;ENSG00000177946|CENPBD1;ENSG00000250685|AC009123.1;ENSG00000261248|AC009120.4;ENSG00000102967|DHODH;ENSG00000247228|AC009060.1;ENSG00000102974|CTCF;ENSG00000280163|AC040160.2;ENSG00000246777|AC044802.1;ENSG00000276259|AC009118.3;ENSG00000083799|CYLD;ENSG00000287809|AC005632.6;ENSG00000156968|MPV17L;ENSG00000280063|AC012676.5;ENSG00000007545|CRAMP1;ENSG00000184508|HDDC3;ENSG00000140545|MFGE8;ENSG00000177082|WDR73;ENSG00000259429|UBE2Q2P2;ENSG00000188266|HYKK;ENSG00000169371|SNUPN;ENSG00000261634|AC026992.2;ENSG00000137845|ADAM10;ENSG00000138592|USP8;ENSG00000137857|DUOX1;ENSG00000179523|EIF3J-DT;ENSG00000137822|TUBGCP4;ENSG00000021776|AQR;ENSG00000248334|WHAMMP2;ENSG00000276141|WHAMMP3;ENSG00000183828|NUDT14;ENSG00000258593|AL583810.1;ENSG00000256053|COA8;ENSG00000258891|AC005480.1;ENSG00000133961|NUMB;ENSG00000100557|CCDC198;ENSG00000126775|ATG14;ENSG00000258080|ARHGAP42P4;ENSG00000287863|AL139801.1;ENSG00000139496|NUP58;ENSG00000090612|ZNF268;ENSG00000280287|AC131212.3;ENSG00000198015|MRPL42;ENSG00000135678|CPM;ENSG00000275881|Metazoa_SRP;ENSG00000198056|PRIM1;ENSG00000215241|LINC02449;ENSG00000286341|AP002762.3;ENSG00000110367|DDX6;ENSG00000245552|AP000787.1;ENSG00000179240|GVQW3;ENSG00000180423|HARBI1;ENSG00000110768|GTF2H1;ENSG00000133789|SWAP70;ENSG00000260917|AL158212.3;ENSG00000150593|PDCD4;ENSG00000232342|AC022540.1;ENSG00000136634|IL10;ENSG00000116191|RALGPS2;ENSG00000143198|MGST3;ENSG00000066294|CD84;ENSG00000265491|RNF115;ENSG00000226167|AP4B1-AS1;ENSG00000229052|AL449283.1;ENSG00000223653|AL078459.1;ENSG00000180488|MIGA1;ENSG00000116205|TCEANC2;ENSG00000198198|SZT2;ENSG00000116871|MAP7D1;ENSG00000142675|CNKSR1;ENSG00000215908|CROCCP2;ENSG00000037637|FBXO42;ENSG00000284735|AL139424.3;ENSG00000116198|CEP104;ENSG00000271806|AL590822.2;ENSG00000189401|OTUD6A;ENSG00000181704|YIPF6;ENSG00000213590|AL807752.1;ENSG00000119402|FBXW2;ENSG00000188938|FAM120AOS;ENSG00000159921|GNE;ENSG00000147853|AK3;ENSG00000288096|AC109322.2;ENSG00000254275|LINC00824;ENSG00000176406|RIMS2;ENSG00000254081|LINC01299;ENSG00000147536|GINS4;ENSG00000197217|ENTPD4;ENSG00000230751|AC007036.2;ENSG00000136213|CHST12;ENSG00000153721|CNKSR3;ENSG00000286215|AL356534.1;ENSG00000072786|STK10;ENSG00000145819|ARHGAP26;ENSG00000164398|ACSL6;ENSG00000158987|RAPGEF6;ENSG00000247828|TMEM161B-AS1;ENSG00000168724|DNAJC21;ENSG00000248802|AC078850.2;ENSG00000145016|RUBCN;ENSG00000228221|LINC00578;ENSG00000228308|LINC01209;ENSG00000279147|AC112504.1;ENSG00000186103|ARGFX;ENSG00000144815|NXPE3;ENSG00000240405|SAMMSON;ENSG00000114302|PRKAR2A;ENSG00000282602|Z82244.2;ENSG00000099956|SMARCB1;ENSG00000187905|LRRC74B;ENSG00000182902|SLC25A18;ENSG00000141956|PRDM15;ENSG00000156253|RWDD2B;ENSG00000224635|AL391095.1;ENSG00000260942|CAPN10-DT;ENSG00000173559|NABP1;ENSG00000163364|LINC01116;ENSG00000286679|AC073225.1;ENSG00000230651|RGPD4-AS1;ENSG00000163162|RNF149;ENSG00000135951|TSGA10;ENSG00000071073|MGAT4A;ENSG00000168887|C2orf68;ENSG00000119820|YIPF4;ENSG00000162959|MEMO1;ENSG00000232044|SILC1;ENSG00000142546|NOSIP;ENSG00000178150|ZNF114;ENSG00000197808|ZNF461;ENSG00000171295|ZNF440;ENSG00000267100|ILF3-DT;ENSG00000280239|AC011498.7;ENSG00000183287|CCBE1;ENSG00000280096|AC015967.2;ENSG00000092929|UNC13D;ENSG00000279573|AC134407.2;ENSG00000263096|AC007638.2;ENSG00000109111|SUPT6H;ENSG00000074755|ZZEF1;ENSG00000279872|AC006435.4;ENSG00000167703|SLC43A2;ENSG00000141252|VPS53;ENSG00000090905|TNRC6A;ENSG00000103550|KNOP1;ENSG00000279091|AC026523.2;ENSG00000242498|ARPIN;ENSG00000140416|TPM1
ENSG00000172216|CEBPB|9b3a9e6,ENSG00000245848|CEBPA
ENSG00000172236|TPSAB1|b894d3a,ENSG00000095917|TPSD1
ENSG00000172301|COPRS|7f8ebef,ENSG00000236440|AC117947.1
ENSG00000172354|GNB2|c24fdeb,ENSG00000078369|GNB1
ENSG00000172650|AGAP5|09d3873,ENSG00000204149|AGAP6;ENSG00000178440|TIMM23B-AGAP6;ENSG00000279058|AGAP14P;ENSG00000264204|AGAP7P;ENSG00000188234|AGAP4;ENSG00000230869|AGAP10P;ENSG00000265018|AGAP12P;ENSG00000204172|AGAP9;ENSG00000243289|AGAP13P
ENSG00000172757|CFL1|130ca1f,ENSG00000183323|CCDC125;ENSG00000213830|CFL1P5;ENSG00000228056|CFL1P3;ENSG00000213478|CFL1P2
ENSG00000172785|CBWD1|a346053,ENSG00000196873|CBWD3
ENSG00000172785|CBWD1|e52c60b,ENSG00000196873|CBWD3;ENSG00000147996|CBWD5;ENSG00000204790|AL163540.1;ENSG00000136682|CBWD2;ENSG00000215126|CBWD6
ENSG00000172818|OVOL1|f77d805,ENSG00000125850|OVOL2
ENSG00000172922|RNASEH2C|2147762,ENSG00000237659|RNASEH2CP1
ENSG00000172969|FRG2C|159e8d8,ENSG00000282842|FRG2EP;ENSG00000205097|FRG2;ENSG00000232783|FRG2FP;ENSG00000225899|FRG2B
ENSG00000173153|ESRRA|4a12c4c,ENSG00000235438|ESRRAP2;ENSG00000215572|ESRRAP1
ENSG00000173207|CKS1B|f00a672,ENSG00000268942|CKS1BP3;ENSG00000225976|CKS1BP2
ENSG00000173213|TUBB8P12|49f807a,ENSG00000159247|TUBBP5;ENSG00000213113|TUBB8P8
ENSG00000173262|SLC2A14|042aa45,ENSG00000059804|SLC2A3;ENSG00000254088|SLC2A3P4
ENSG00000173272|MZT2A|2193b06,ENSG00000152082|MZT2B
ENSG00000173275|ZNF449|32511d3,ENSG00000085644|ZNF213
ENSG00000173457|PPP1R14B|1938749,ENSG00000179967|PPP1R14BP3
ENSG00000173480|ZNF417|8d30b5c,ENSG00000198466|ZNF587
ENSG00000173486|FKBP2|476537c,ENSG00000286264|AP001453.3
ENSG00000173535|TNFRSF10C|bcbc13a,ENSG00000173530|TNFRSF10D
ENSG00000173660|UQCRH|2ba4a1f,ENSG00000233954|UQCRHL;ENSG00000237629|UQCRHP2;ENSG00000224162|UQCRHP3
ENSG00000173714|WFIKKN2|4d4bbb4,ENSG00000127578|WFIKKN1
ENSG00000173868|PHOSPHO1|7102712,ENSG00000213150|AL512430.1
ENSG00000173875|ZNF791|70736d0,ENSG00000242852|ZNF709;ENSG00000132010|ZNF20;ENSG00000257446|ZNF878;ENSG00000267343|ZNF833P;ENSG00000197332|AC008543.1;ENSG00000181896|ZNF101;ENSG00000248406|AC008758.3;ENSG00000188868|ZNF563;ENSG00000197857|ZNF44;ENSG00000197647|ZNF433;ENSG00000267500|ZNF887P;ENSG00000198551|ZNF627;ENSG00000196418|ZNF124;ENSG00000188033|ZNF490;ENSG00000223547|ZNF844;ENSG00000177599|ZNF491;ENSG00000188295|ZNF669;ENSG00000178229|ZNF543;ENSG00000196110|ZNF699;ENSG00000249709|ZNF564;ENSG00000180855|ZNF443;ENSG00000196466|ZNF799;ENSG00000196605|ZNF846;ENSG00000197083|ZNF300P1;ENSG00000228513|AC023271.2;ENSG00000136870|ZNF189;ENSG00000197714|ZNF460
ENSG00000173898|SPTBN2|8d3bb65,ENSG00000115306|SPTBN1
ENSG00000173914|RBM4B|7a216fb,ENSG00000253415|AC016877.2
ENSG00000173915|ATP5MD|e764eb4,ENSG00000231549|ATP5MDP1
ENSG00000173933|RBM4|85ef8c7,ENSG00000254061|AC091144.2
ENSG00000174428|GTF2IRD2B|d53c727,ENSG00000196275|GTF2IRD2;ENSG00000214544|GTF2IRD2P1
ENSG00000174450|GOLGA6L2|4eae33b,ENSG00000261649|GOLGA6L7
ENSG00000174990|CA5A|fd2050e,ENSG00000260133|CA5AP1;ENSG00000257639|AC005632.2
ENSG00000175029|CTBP2|716a088,ENSG00000251102|CTBP2P4;ENSG00000234383|CTBP2P8;ENSG00000213697|CTBP2P6;ENSG00000267091|CTBP2P7;ENSG00000267153|CTBP2P3;ENSG00000214602|CTBP2P5
ENSG00000175106|TVP23C|16dfec7,ENSG00000171928|TVP23B;ENSG00000262470|TVP23CP2
ENSG00000175220|ARHGAP1|e20bcfa,ENSG00000241484|ARHGAP8
ENSG00000175265|GOLGA8A|6a2f174,ENSG00000215252|GOLGA8B;ENSG00000167110|GOLGA2
ENSG00000175354|PTPN2|1031b6b,ENSG00000228196|PTPN2P1
ENSG00000175449|RFESD|4b999c2,ENSG00000231650|RFESDP1
ENSG00000175582|RAB6A|65af816,ENSG00000233087|RAB6D;ENSG00000222014|RAB6C
ENSG00000175793|SFN|88a4985,ENSG00000134308|YWHAQ
ENSG00000175868|CALCB|797f290,ENSG00000253179|CALCP;ENSG00000110680|CALCA
ENSG00000176020|AMIGO3|9dbb9d1,ENSG00000173540|GMPPB
ENSG00000176261|ZBTB8OS|6a0c303,ENSG00000172799|ZBTB8OSP2
ENSG00000176679|TGIF2LY|0d6bbb0,ENSG00000153779|TGIF2LX
ENSG00000176681|LRRC37A|dfea1ab,ENSG00000238083|LRRC37A2;ENSG00000176809|LRRC37A3;ENSG00000263142|LRRC37A17P;ENSG00000214425|LRRC37A4P
ENSG00000176695|OR4F17|5935ac5,ENSG00000177693|OR4F4
ENSG00000176731|RBIS|f7b55f8,ENSG00000224058|AC006509.1;ENSG00000271378|RBISP2;ENSG00000256351|AC007834.2;ENSG00000226209|RBISP1
ENSG00000176788|BASP1|8a0a55d,ENSG00000230535|BASP1P1
ENSG00000176974|SHMT1|2eecf17,ENSG00000224751|SHMT1P1
ENSG00000177212|OR2T33|53f3ccd,ENSG00000177462|OR2T8
ENSG00000177257|DEFB4B|ce779d9,ENSG00000171711|DEFB4A
ENSG00000177504|VCX2|ca2b878,ENSG00000169059|VCX3A
ENSG00000177613|CSTF2T|9bcea05,ENSG00000101811|CSTF2
ENSG00000177683|THAP5|8c2ef49,ENSG00000224324|THAP5P1
ENSG00000177879|AP3S1|d3f15c0,ENSG00000213036|AL445305.1
ENSG00000177990|DPY19L2|d824387,ENSG00000235436|DPY19L2P4
ENSG00000177992|SPATA31E1|7e72e4b,ENSG00000274279|SPATA31E3P;ENSG00000258916|SPATA31E2P
ENSG00000178115|GOLGA8Q|e3b1389,ENSG00000232653|GOLGA8N;ENSG00000206127|GOLGA8O;ENSG00000186399|GOLGA8R
ENSG00000178363|CALML3|e8b783e,ENSG00000175544|CABP4
ENSG00000178397|FAM220A|b0a906c,ENSG00000286075|AC009412.1
ENSG00000178537|SLC25A20|a6cee58,ENSG00000218363|SLC25A20P1
ENSG00000178809|TRIM73|c14239e,ENSG00000155428|TRIM74;ENSG00000146755|TRIM50
ENSG00000178904|DPY19L3|b2b4504,ENSG00000270333|AL390123.1
ENSG00000178934|LGALS7B|786bd9b,ENSG00000205076|LGALS7
ENSG00000179010|MRFAP1|efee54a,ENSG00000260081|AF274858.1
ENSG00000179163|FUCA1|653f71c,ENSG00000237053|FUCA1P1
ENSG00000179295|PTPN11|e5df233,ENSG00000250031|AC009927.1;ENSG00000220412|AL356234.1
ENSG00000179412|HNRNPCL4|bc4c1a6,ENSG00000277058|HNRNPCL3
ENSG00000179889|PDXDC1|4b0b70c,ENSG00000255185|PDXDC2P;ENSG00000196696|AC009022.1
ENSG00000179938|GOLGA8J|9fe0b7c,ENSG00000277561|GOLGA8IP;ENSG00000261794|GOLGA8H;ENSG00000249931|GOLGA8K;ENSG00000261247|GOLGA8T
ENSG00000180509|KCNE1|9c97c78,ENSG00000276289|KCNE1B
ENSG00000180658|OR2A4|a16129a,ENSG00000243896|OR2A7
ENSG00000180817|PPA1|561d41b,ENSG00000253785|AC008429.2;ENSG00000213383|AC104297.1
ENSG00000180953|AC015871.1|a58d7f7,ENSG00000140379|BCL2A1
ENSG00000181061|HIGD1A|ce0c8e8,ENSG00000235288|AC099329.1
ENSG00000181163|NPM1|d849d4f,ENSG00000219257|NPM1P38
ENSG00000181404|WASHC1|799d430,ENSG00000182484|WASH6P;ENSG00000146556|WASH2P;ENSG00000234769|WASH4P;ENSG00000185596|WASH3P;ENSG00000226210|WASH8P;ENSG00000279457|WASH9P;ENSG00000227232|WASH7P
ENSG00000181467|RAP2B|8c86420,ENSG00000125249|RAP2A
ENSG00000181961|OR4A16|7a95ad6,ENSG00000221977|OR4E2
ENSG00000182053|TRIM49B|d87f1cb,ENSG00000204449|TRIM49C;ENSG00000225581|TRIM53AP;ENSG00000265973|AP006587.5;ENSG00000255527|AC027369.5;ENSG00000166013|TRIM53BP;ENSG00000254828|AP005597.1;ENSG00000150244|TRIM48;ENSG00000205035|AC136759.1;ENSG00000254764|TRIM53CP
